assumption_id,category,source_episode_id,source_turn_idx,source_assumption_idx,source_speaker_id,assumption_text,control_episode_id,control_explicit_claim_count,matched_control_claims,selected_control_claims,scored_pairs,max_entailment_score,mean_entailment_score,entailed,best_claim_text,best_claim_turn_idx,best_claim_idx,best_overlap_score,best_confidence
business|Roxgold__ROXG__-_Doubling_Production__Doubling_Revenue__Time_to_pay_Attention|31|3|9d13252315e7c070,business,Roxgold__ROXG__-_Doubling_Production__Doubling_Revenue__Time_to_pay_Attention,31,3,SPEAKER_00,A regional consolidation in West African gold mining is a plausible and desirable business objective.,Should_Return_To_Work_Employees_Be_Drug_and_Alcohol_Tested___038,19,0,0,0,0,0.0,False,,,,,
commentary|Cata_-_Getting_COVID-19|20|0|9b29acc3461529bd,commentary,Cata_-_Getting_COVID-19,20,0,SPEAKER_01,A person entering someone's home without permission should typically provoke some kind of reaction from residents.,Episode_174__Day_of_the_Debt,329,1,1,1,1,1.0,False,Some workers sent home during the pandemic but retained employment status were initially classified as 'employed but absent' rather than 'temporarily unemployed'.,2,5,2,0.950000
business|Steven_Englander__Head_of_G10_FX_and_North_America_Macro_Strategy__Standard_Chartered|4|0|1e992027b7caf886,business,Steven_Englander__Head_of_G10_FX_and_North_America_Macro_Strategy__Standard_Chartered,4,0,SPEAKER_00,The speaker believes that market behavior should align with underlying economic realities.,S2E12_-_Adapt_and_Survive,172,3,3,3,3,1.6666666666666667,False,The speaker believes they may be able to provide assistance if needed.,23,3,2,0.700000
business|Entrepreneurs_101_-_Deepti_Sharma__FoodtoEat|20|7|b85896d7364c7c67,business,Entrepreneurs_101_-_Deepti_Sharma__FoodtoEat,20,7,SPEAKER_01,Pro bono legal support should exist but currently does not serve small business needs.,E60__How_to_Overcome_Your_Limiting_Beliefs_About_Money__with_Gull_Khan,320,4,4,4,3,2.5,False,The speaker does not provide business strategy training; they focus solely on mindset and money stories.,45,1,3,0.700000
commentary|The_AIDS_Epidemic__Queer_Identity__and_Catholicism|1|8|733a21e6c3d53615,commentary,The_AIDS_Epidemic__Queer_Identity__and_Catholicism,1,8,SPEAKER_01,Being part of a faith tradition does not preclude critique or conflict with its doctrines.,Antibody_tests_showing_coronavirus_was_here_long_before_we_realized,214,4,4,4,1,1.0,False,The group referred to as 'we' does not perform the action of hitting the floor to be passed.,26,1,2,0.950000
business|Mischwa_-_BRONZE_GIRL_PRODUCTIONS|31|2|e41972a4cbee7cc3,business,Mischwa_-_BRONZE_GIRL_PRODUCTIONS,31,2,SPEAKER_00,The speaker identifies with the role of 'Bronze Girl' and expects legitimacy in that title.,Ep._27_-_90_Day_Plan_to_Break_Into_Tech,17,0,0,0,0,0.0,False,,,,,
business|Unstoppable_in_Life_with_Diva_Q_BBQ_Danielle_Bennett|7|3|ec4a216f57b6ff45,business,Unstoppable_in_Life_with_Diva_Q_BBQ_Danielle_Bennett,7,3,SPEAKER_01,Human Resources is a distinct and non-overlapping domain with barbecue culture.,1264_-_Q_A__Could_I_start_a_site_for_crafters_to_exchange_unfinished_projects,30,0,0,0,0,0.0,False,,,,,
business|Rory_Sutherland_on_empowering_a_diverse_workforce_to_drive_innovation|18|4|8fc7ae16b4605205,business,Rory_Sutherland_on_empowering_a_diverse_workforce_to_drive_innovation,18,4,SPEAKER_01,Price variation on Amazon reflects genuine marketplace dynamics rather than error.,Spiritual_Warfare,30,0,0,0,0,0.0,False,,,,,
religion|The_Dwarf_and_Tragedian|200|3|1c4c4aee367e86f3,religion,The_Dwarf_and_Tragedian,200,3,SPEAKER_01,The speaker trusts personal sensory perception as a valid source of truth in transcendent experiences.,THE_DAILY_DEVOTIONAL,7,0,0,0,0,0.0,False,,,,,
political|94229|32|2|f9ee51b6b49aba2b,political,94229,32,2,SPEAKER_00,The speaker views political advantage through demographic shifts as inherently unfair or manipulative.,72699,212,0,0,0,0,0.0,False,,,,,
business|ASFX_SKEPTIC_TURNED_SUCCESS____MumBossTrader|46|0|cce4da4dfe9b526f,business,ASFX_SKEPTIC_TURNED_SUCCESS____MumBossTrader,46,0,SPEAKER_00,People who trade without risk management are likely to fail.,How_to_Overcome_Stress__Anxiety__and_Depression_as_an_Entrepreneur,383,2,2,2,5,3.0,False,"When stressful events occur, people who lack a good baseline operate at less than full capacity.",26,1,2,0.800000
political|72371|25|3|8e6e37cc58a95ed4,political,72371,25,3,SPEAKER_01,The speaker trusts the validity of personal observation by prosecutors in assessing broader social trends.,64484,135,0,0,0,0,0.0,False,,,,,
business|Sustainable_Leadership_in_Uncertain_Times_with_Knowable_CEO_Warren_Shaeffer|13|4|159b023b1ce7c606,business,Sustainable_Leadership_in_Uncertain_Times_with_Knowable_CEO_Warren_Shaeffer,13,4,SPEAKER_01,Success in education technology depends on aligning with user behavior patterns like multitasking during audio consumption.,Episode_2__Selling_dreams,25,0,0,0,0,0.0,False,,,,,
business|Paul_Romer_on_the_COVID-19_Pandemic|45|6|d5607564f72c383f,business,Paul_Romer_on_the_COVID-19_Pandemic,45,6,SPEAKER_00,Social outcomes are generally predictable and stable when individuals have access to relevant facts.,EP__5__Uncertainty__Markets___GMO_s,562,1,1,1,1,1.0,False,States have earlier dates when spraying is prohibited.,117,0,2,0.800000
business|48__Primary_Care_Project_Management_with_Matthew_Gibbons_Part_1|19|1|ca19ae8619b0b8f9,business,48__Primary_Care_Project_Management_with_Matthew_Gibbons_Part_1,19,1,SPEAKER_00,"The value of project management lies in systemic enablers, not direct output generation.",Ep._581__Mark_Metry,105,0,0,0,0,0.0,False,,,,,
business|E102_-_Navigating_Your_Business_Through_Inevitable_Storms_-_A_Conversation_with_Zenefits_CEO__Jay_Fulcher|13|0|05c323f85675d6df,business,E102_-_Navigating_Your_Business_Through_Inevitable_Storms_-_A_Conversation_with_Zenefits_CEO__Jay_Fulcher,13,0,SPEAKER_00,Survivor’s guilt is a valid and relevant psychological response among employees following layoffs.,Interview_with_CPT_Taylor,215,0,0,0,0,0.0,False,,,,,
business|We_Need_To_Talk__Marriage_Counseling_with_Capitalism_Itself|1|1|a95ee363d9b34192,business,We_Need_To_Talk__Marriage_Counseling_with_Capitalism_Itself,1,1,SPEAKER_00,The concept of 'post-capitalism' is meaningful and worth articulating despite uncertainty about its form.,Episode__6_Knockout_LA_-_Tracey_Raftery,160,0,0,0,0,0.0,False,,,,,
religion|14_-_Battling_Discouragement|13|4|35ccaf763cc962b2,religion,14_-_Battling_Discouragement,13,4,SPEAKER_01,Disengagement and lack of initiative are signs of emotional or psychological distress rather than temporary distraction.,Episode_-_4_Awakening_to_new_experiences_and_focusing_on_healing_old_wounds,10,0,0,0,0,0.0,False,,,,,
religion|Turning_Wisdom_to_Foolishness_--_Jeremy_Bannister|19|3|a5ee306a9dea44b6,religion,Turning_Wisdom_to_Foolishness_--_Jeremy_Bannister,19,3,SPEAKER_00,The speaker believes they speak for others experiencing similar difficulties.,You_re_Never_Too_Far_From_God_--_Psalm_61,18,1,1,1,9,9.0,True,The speaker believes they have a place ('an acre') reserved for their soul.,0,3,2,0.950000
sports|Episode_21__The_Future_of_the_NCAA__UCLA__and_Covid-19|54|1|ca93425d3c54a9f5,sports,Episode_21__The_Future_of_the_NCAA__UCLA__and_Covid-19,54,1,SPEAKER_01,The speaker assumes that financial and exposure benefits are key motivators for athletes considering professional pathways.,Ameren_Illinois_Chairman_Richard_Mark,157,0,0,0,0,0.0,False,,,,,
political|86520|21|0|e3d6382a9d578e00,political,86520,21,0,SPEAKER_00,Economic prosperity depends on inclusive participation and access to basic necessities like healthcare.,92291,158,0,0,0,0,0.0,False,,,,,
political|80188|14|2|6a056429e2f04235,political,80188,14,2,SPEAKER_03,The speaker assumes that being from the same state as an opponent increases emotional intensity and difficulty of competition.,81309,236,1,1,1,1,1.0,False,The speaker assumes the addressee has some level of responsibility or influence regarding bill passage.,10,2,2,0.950000
religion|The_Group_God_Favors|0|0|3953f115008a837d,religion,The_Group_God_Favors,0,0,SPEAKER_00,The speaker believes the biblical narrative reflects divine moral judgment.,Live_a_life_worthy_of_the_gospel_of_Christ,20,0,0,0,0,0.0,False,,,,,
religion|Episode_15__Quality_Quarantine|16|4|d2c1485d08b1cf70,religion,Episode_15__Quality_Quarantine,16,4,SPEAKER_01,Family members value spending quality time together even when structured plans fail.,Christian_Living,79,1,1,1,9,9.0,True,"When worldly things fail to satisfy, it indicates we were made for another world.",3,6,2,0.950000
business|Cost_Segregation_with_Cindy_Blumenfeld|26|6|26d2da4621accfca,business,Cost_Segregation_with_Cindy_Blumenfeld,26,6,SPEAKER_01,The speaker expects that the response will address whether historical context invalidates the study’s applicability.,VA_Insider_Podcast_-_Episode_4_-_An_In_Depth_Look_at_our_Training_Department,98,0,0,0,0,0.0,False,,,,,
business|Being_Resilient_with_Leah_Swan|120|4|5b8645bcc4e19c2e,business,Being_Resilient_with_Leah_Swan,120,4,SPEAKER_00,"The conversational context allows for reflective, personal sharing without judgment.",40._3_Distinct_Characteristics_of_A_Christ-Centered_Kingdom_Entrepreneur,33,0,0,0,0,0.0,False,,,,,
business|The_Intrapreneurs_Journey_to_Getting_Ideas_Launched__with_Karen_Holst|18|0|6b675ebd041486a7,business,The_Intrapreneurs_Journey_to_Getting_Ideas_Launched__with_Karen_Holst,18,0,SPEAKER_00,The speaker believes that tools can meaningfully support entrepreneurial success.,Episode__125_-_Liz_Rodriguez,164,4,4,4,1,1.0,False,Competition among women in professional settings can lead to undermining rather than mutual support.,6,9,2,0.950000
religion|Talking_Hypnotherapy_with_Jade_Gordon|26|4|0d5a64b9d2eecdf9,religion,Talking_Hypnotherapy_with_Jade_Gordon,26,4,SPEAKER_01,Others expect individuals to maintain continuity in their self-narratives over time.,I_Am__Jesus_in_His_Own_Words-_The_Good_Shepherd,18,0,0,0,0,0.0,False,,,,,
commentary|Watch_our_live_interview_with_Railroad_Commissioner_Christi_Craddick_about_the_coronavirus__Texas_oil_prices_and_the_economy_2|9|1|8c61531fad3fd07b,commentary,Watch_our_live_interview_with_Railroad_Commissioner_Christi_Craddick_about_the_coronavirus__Texas_oil_prices_and_the_economy_2,9,1,SPEAKER_00,Free-market ideology prioritizes minimal external interference in supply-demand dynamics.,Jordan_Found_my_Nose_Trimmer,75,0,0,0,0,0.0,False,,,,,
political|87766|9|1|5252c25a7a378075,political,87766,9,1,SPEAKER_00,Maximum pressure will eventually compel Iran to negotiate under favorable terms.,90894,313,0,0,0,0,0.0,False,,,,,
political|86526|11|7|12a20cf78a3801b3,political,86526,11,7,SPEAKER_01,The speaker views themselves as representative of a segment of the electorate that opposes the current administration.,71240,149,0,0,0,0,0.0,False,,,,,
religion|106___The_Fifth_Commandment__Honor_vs_Obedience|5|3|88d447b06873f861,religion,106___The_Fifth_Commandment__Honor_vs_Obedience,5,3,SPEAKER_01,The speaker believes the timing of Blur's Day is relevant to current events.,Daily_Devotions___Daily_Devotional_Episode_62__-_Proverbs_9_7-9,26,1,1,1,5,5.0,False,The current program is the Day Devotional Podcast.,0,1,2,0.800000
business|Max_Branstetter_Save_Time_with_Your_Podcast_2|77|3|e8c9ba0aaaae60e1,business,Max_Branstetter_Save_Time_with_Your_Podcast_2,77,3,SPEAKER_00,The metaphor of gold mining reflects real-world entrepreneurial or creative endeavors.,NEWYORKBIO_BIOPHARMA_INNOVATORS_SERIES__Taming_the_Healthcare_Data_Explosion,221,20,15,15,9,3.533333333333333,True,"At Pfizer, I founded the Real-World Data and Analytics Group.",1,4,2,0.950000
political|78183|32|3|d96477dffd0230c5,political,78183,32,3,SPEAKER_02,The speaker views golf courses as a stereotypical or superficial association with Northern Ireland.,74134,177,0,0,0,0,0.0,False,,,,,
business|EP_207_Buying_and_Selling|46|3|2090ff77e1b49205,business,EP_207_Buying_and_Selling,46,3,SPEAKER_00,The context involves a decision about staffing or responsibilities in a creative project.,Contemporary_Legends_of_PR__James_E._Lukaszewski_featuring_Dottie_Barnes,160,0,0,0,0,0.0,False,,,,,
business|CWTM__Interview_with_Chow_Mane|38|1|429cd563f0a63f89,business,CWTM__Interview_with_Chow_Mane,38,1,SPEAKER_00,There exists at least one music video that was more enjoyable to make than others.,Grace_Harding__If_Cyril_keeps_us_closed_until_September__SA_s_7_000_restaurants_won_t_make_it,23,2,2,2,1,1.0,False,Big brands like Ocean Boss have more backing than others.,2,4,3,0.800000
business|Affect_what_you_can_affect|35|0|2a1d594879c6e795,business,Affect_what_you_can_affect,35,0,SPEAKER_00,Smoking is a behavior that can be claimed directly by individuals.,Location_Weekly_-_Episode_469,131,0,0,0,0,0.0,False,,,,,
commentary|Upcoming_Protest__With_James_from_Alberta_Forward|19|1|f6174297c7acbb19,commentary,Upcoming_Protest__With_James_from_Alberta_Forward,19,1,SPEAKER_00,Public visibility of political efforts increases credibility and appeal.,Indecent_Proposals_2,33,0,0,0,0,0.0,False,,,,,
business|290__A_million___Amazon_biz_built_while_working_a_corporate_job|56|1|94325e8e13359a3a,business,290__A_million___Amazon_biz_built_while_working_a_corporate_job,56,1,SPEAKER_01,Audience members value community-driven preparation for peak shopping periods.,36__Fritz_Lanman__CEO_of_ClassPass,256,0,0,0,0,0.0,False,,,,,
business|Sorry_Katzenberg_-_Right_Now_Is_Actually_The_Best_Time_To_Launch_A_Video_Platform__YouTubes_Creator_Matchmaking_Gets_More_Bespoke_Over_Scale__And_Celebrities_Ne|31|2|9182b0fec08e8a94,business,Sorry_Katzenberg_-_Right_Now_Is_Actually_The_Best_Time_To_Launch_A_Video_Platform__YouTubes_Creator_Matchmaking_Gets_More_Bespoke_Over_Scale__And_Celebrities_Ne,31,2,SPEAKER_01,Social media platforms like Twitter are accessible venues for sharing user-generated clips.,EP.14._How_to_Quantum_Leap_your_vision_in_achieving_what_you_want_with_Karen_Clark,178,0,0,0,0,0.0,False,,,,,
religion|Afterburn__Thoughts__Q_A_on_Peace_in_a_World_Not_His_-_Part_7|5|0|14a7b75e18e7a2a0,religion,Afterburn__Thoughts__Q_A_on_Peace_in_a_World_Not_His_-_Part_7,5,0,SPEAKER_00,The fivefold ministry is a legitimate spiritual gift or role recognized within the speaker's religious framework.,Evening_Prayer__Tuesday__the_eleventh_week_of_Ordinary_Time,26,1,1,1,1,1.0,False,The speaker wants the divine light to shine within their heart.,1,5,2,0.950000
religion|Covid19_-_Psychologist_Viwe_Dweba_-_Increase_of_Suicides_During_Lockdown|0|6|4554b1d4cf1a8c00,religion,Covid19_-_Psychologist_Viwe_Dweba_-_Increase_of_Suicides_During_Lockdown,0,6,SPEAKER_00,Discussing suicide openly can contribute to prevention efforts and reduce stigma.,Episode_15__How_to_deal_with_COVID-19__Gospel_Care,50,1,1,1,5,5.0,False,The National Suicide Prevention Lifeline is available 24/7 at 1-800-273-8255.,0,5,2,0.800000
business|LocalMotion_Dog_Boys_Dog_Ranch|1|0|38913e068f262ac2,business,LocalMotion_Dog_Boys_Dog_Ranch,1,0,SPEAKER_00,Dog well-being depends on physical activity and social contact.,3___3__Dr_Aria_-_Leading_Performance_Psychologist_-_High_Performance__Mindfulness_and_Psychology_of_Behaviour_Change,215,0,0,0,0,0.0,False,,,,,
sports|Episode___53__NFL_Schedule_Release__Team_Over_Under_s__and_POWER_RANKINGS|22|7|1f034f8c2c9a5124,sports,Episode___53__NFL_Schedule_Release__Team_Over_Under_s__and_POWER_RANKINGS,22,7,SPEAKER_00,The speaker believes others would benefit from following their advice.,UFC_249_Main_Card_Breakdown___TrashTalk_Sports_Ep._31,336,6,6,6,1,1.0,False,A victory by Rosenstrauch in Ghana would greatly benefit his career.,23,0,2,0.950000
business|EP_4__Business_Unusual_with_Prof_Lim_Sun_Sun__Head_of_Humanities__Arts_and_Social_Sciences_of_SUTD|6|0|62c09e1ff963a359,business,EP_4__Business_Unusual_with_Prof_Lim_Sun_Sun__Head_of_Humanities__Arts_and_Social_Sciences_of_SUTD,6,0,SPEAKER_01,A shift toward digital platforms represents progress or positive development.,Lets_Sound_Off_on_HR___The_Gig_Economy,259,3,3,3,9,5.666666666666667,True,"This episode is available on most digital audio platforms including Google Podcasts, iTunes, and Spotify.",52,3,2,0.950000
business|Nathan_Tankus_on_Public_Finance_in_the_COVID-19_Crisis__A_Consolidated_Budget_Balance_View_and_its_Implications_for_Policy|14|8|cadbc7b467e69a72,business,Nathan_Tankus_on_Public_Finance_in_the_COVID-19_Crisis__A_Consolidated_Budget_Balance_View_and_its_Implications_for_Policy,14,8,SPEAKER_01,The speaker believes that transparency about systemic dependencies strengthens credibility.,Hendrick_Monyeki__Music_Entrepreneur__Ed._2,115,7,7,7,1,1.0,False,The speaker is asking whether the listener had clarity about pursuing entrepreneurship in music at a specific past point.,10,0,2,0.950000
business|The_rising_wellness_movement_in_Japan_with_Wholesums_Founder_Don_Roxburgh|4|0|e026328bb6e6b35b,business,The_rising_wellness_movement_in_Japan_with_Wholesums_Founder_Don_Roxburgh,4,0,SPEAKER_01,International trade agreements serve as indicators of diplomatic alignment and mutual trust.,Hope_for_Hopeless_Implants_-_LAPIPTM_Peri-Implantitis_Treatment,94,0,0,0,0,0.0,False,,,,,
religion|GOD_S_TRUE_PLAN_FOR_MARRIAGE___SEX__PART_18|12|0|ece8c192fed14568,religion,GOD_S_TRUE_PLAN_FOR_MARRIAGE___SEX__PART_18,12,0,SPEAKER_00,Biblical laws from the Old Testament remain binding and applicable today.,Some_good_will_come_of_this,204,0,0,0,0,0.0,False,,,,,
