pair_id,category,episode_id,source_path,source_turn_id,source_turn_idx,future_horizon,true_future_turn_id,true_future_turn_idx,true_future_turn_move_label,source_word_count,source_tail_word_count,explicit_count,assumption_count,all_assumption_count,history_turn_count,context_explicit_count,context_assumption_count,original_boundary_verified,source_original_turn_indices_json,true_next_original_turn_indices_json,candidate_count,candidate_pool_complete,candidate_pool_sha256,coverage_drop_reason,requires_legacy_score_rescore,requires_rescore_conditions_json,available_conditions_json
political:47129:6:7:h1,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:6,6,1,political:47129:7,7,Assert / Elaborate,142,103,7,3,7,3,33,12,True,[10],[11],25,True,ba19cc634f1f1487fd9a6e15a2efc660ae81a1445c034bdd3a300f1e0861fc80,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:8:9:h1,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:8,8,1,political:47129:9,9,Assert / Elaborate,66,66,4,3,6,3,25,12,True,[14],[15],25,True,562eabbf6f237077384dc6136f717a50f79226b0def62292140f7d69a679e732,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:8:11:h3,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:8,8,3,political:47129:11,11,Agree / Align,66,66,4,3,6,3,25,12,True,[14],[17],25,True,92066ee773dc249396938661530d34630e0daa0dd54aaaa54ec4bb0b3c3779a8,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:8:13:h5,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:8,8,5,political:47129:13,13,Correction / Challenge,66,66,4,3,6,3,25,12,True,[14],[19],25,True,611020d1cd7587cf5a1757402b46d8bc3b6de3f71f50c7cc2207bc304092e6fa,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:9:10:h1,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:9,9,1,political:47129:10,10,Assert / Elaborate,485,107,10,3,10,3,27,12,True,[15],[16],25,True,1648d4af7d64753307a3129ed3dff8905636ac7ee8481779fe724a7571064a61,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:9:12:h3,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:9,9,3,political:47129:12,12,Assert / Elaborate,485,107,10,3,10,3,27,12,True,[15],[18],25,True,2b4e431a202a0db89a84477a5c49cd371aa61780759b6f217ec4aca6e249beed,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:9:14:h5,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:9,9,5,political:47129:14,14,Clarification Request (Specific),485,107,10,3,10,3,27,12,True,[15],[20],25,True,564b1d03161381a949c5d29fd5088af1d02873c88237b76622df072c9991b4b2,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:10:11:h1,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:10,10,1,political:47129:11,11,Agree / Align,255,112,10,3,10,3,30,12,True,[16],[17],25,True,d9c7474195fb5650e835b9115daf2b7f5a3937de1e0f028524fc77aee2362a4b,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:10:13:h3,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:10,10,3,political:47129:13,13,Correction / Challenge,255,112,10,3,10,3,30,12,True,[16],[19],25,True,76b0147433add88fb1098db620fb4469ee1dbb4f117a8decbe7d68b4b10a60b4,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:11:12:h1,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:11,11,1,political:47129:12,12,Assert / Elaborate,86,86,5,3,5,3,29,12,True,[17],[18],25,True,de2ec6e35ba7d3e1ad34932d05fd268f7023c86b0115f0e013c12783e178dc4c,,False,[],"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:11:14:h3,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:11,11,3,political:47129:14,14,Clarification Request (Specific),86,86,5,3,5,3,29,12,True,[17],[20],25,True,edcdc4ac4a98699421776363dc63e5bae1abe66c7362c9d0035b7899bf1ed637,,False,[],"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:12:13:h1,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:12,12,1,political:47129:13,13,Correction / Challenge,299,105,8,3,8,3,33,12,True,[18],[19],25,True,684fe7a1255fd08cf09eb503d2daaa4ae7840fc7c1222de0a322a7c917935c9c,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:13:14:h1,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:13,13,1,political:47129:14,14,Clarification Request (Specific),338,105,10,3,10,3,33,12,True,[19],[20],25,True,3574aa78d44ae0fa543ee26fbfd44cf23c01abbdf833d2d0eca3f012d206eca1,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:17:18:h1,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:17,17,1,political:47129:18,18,Clarification Request (Specific),169,103,6,3,6,3,31,12,True,[27],[28],25,True,4f0210061c0b226b72b967e01931568a6b35a1729f468e6b5ca90d4396fd238e,,False,[],"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:18:19:h1,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:18,18,1,political:47129:19,19,Assert / Elaborate,54,54,4,3,4,3,25,12,True,[28],[29],25,True,ebd14c076d071a602c5155355e4856252444c04c799888ff41890d6c0b8904a4,,False,[],"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:21:22:h1,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:21,21,1,political:47129:22,22,Correction / Challenge,114,103,8,3,7,3,28,12,True,[31],[32],25,True,212e7a44463a84b1c034768f450045ccc7e3dc017c8a80ab385b9fd706feae84,,True,"[""raw_history_same_episode_random_turn_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:21:24:h3,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:21,21,3,political:47129:24,24,Correction / Challenge,114,103,8,3,7,3,28,12,True,[31],[34],25,True,12dbfb5e80aae452d1d182148aebdd9ed9b81505945d4cc4b21cbfbe6670a989,,False,[],"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:22:23:h1,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:22,22,1,political:47129:23,23,Assert / Elaborate,340,104,8,3,8,3,30,12,True,[32],[33],25,True,127f49879f8475865cb7c8d32bf7b7287e919648dc48b52389abd0784d1c63f2,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:23:24:h1,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:23,23,1,political:47129:24,24,Correction / Challenge,185,101,10,3,10,3,36,12,True,[33],[34],25,True,baded7ec905cd689ec7a0c2acdf6b46c530f966715f6754871426e91e330407f,,False,[],"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:25:26:h1,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:25,25,1,political:47129:26,26,Assert / Elaborate,138,105,8,3,5,3,31,12,True,[37],[38],25,True,30ff16d5a6d55f405c25a0a243a909407cbc2791bb7f4af483e8b5248249814e,,False,[],"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:26:27:h1,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:26,26,1,political:47129:27,27,Assert / Elaborate,205,111,6,3,6,3,29,12,True,[38],[39],25,True,fd9621840d0f269e0240b140c909e2d296ecfd3344c8c6382bbb39763cfa6d99,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47129:28:29:h1,political,47129,data_cleaned/conversation_moves_labeled/political/47129.json,political:47129:28,28,1,political:47129:29,29,Assert / Elaborate,176,104,7,3,7,3,31,12,True,[44],[45],25,True,2068e5d6c3ad63ea73bc75ea935fd893408f8ae4ff3218e2eef1b77f226507fa,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47131:1:2:h1,political,47131,data_cleaned/conversation_moves_labeled/political/47131.json,political:47131:1,1,1,political:47131:2,2,Assert / Elaborate,385,102,10,3,10,1,20,6,True,[3],[4],25,True,d0c1dfe181a3810f179c754550a8d2eb52b7becda23776ed7b7fcfc58b76078d,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47131:1:4:h3,political,47131,data_cleaned/conversation_moves_labeled/political/47131.json,political:47131:1,1,3,political:47131:4,4,Assert / Elaborate,385,102,10,3,10,1,20,6,True,[3],[6],25,True,8096c44b7025829b0fe5586fdfd98ca799e12b4752c78b4aca171c1aba946675,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47131:1:6:h5,political,47131,data_cleaned/conversation_moves_labeled/political/47131.json,political:47131:1,1,5,political:47131:6,6,Clarification Request (Specific),385,102,10,3,10,1,20,6,True,[3],[8],25,True,c32895fbc2d0dba2f4dff1bbc4c37f79969673ac450b5d6d3810c77c68fe09d3,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47131:2:3:h1,political,47131,data_cleaned/conversation_moves_labeled/political/47131.json,political:47131:2,2,1,political:47131:3,3,Agree / Align,240,108,8,3,5,2,28,9,True,[4],[5],25,True,fc5e20b82c5f61fafbdf3b615a7ad8e1fec2e25a99000d152315d632cb879824,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
political:47131:2:5:h3,political,47131,data_cleaned/conversation_moves_labeled/political/47131.json,political:47131:2,2,3,political:47131:5,5,Assert / Elaborate,240,108,8,3,5,2,28,9,True,[4],[7],25,True,b67d9bac3d41a3d90192e847495b37f640cbcc612353c82d50af5d995c590922,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
