category,episode_id,trigger_turn_idx,trigger_type,followup_turn_idx,event_type,move_label,turn_type_label,relative_start_sec,relative_end_sec,gap_from_previous_sec,turn_text
business,SEO_in_B2B_w__Geoff_Atkinson,3,over_info,5,continuation_event,Assert / Elaborate,Substantive,55.559999999999974,232.04999999999998,0.4199999999999875,? - So B2B is interesting when it comes to SEO because the websites in the B2B world aren't structured in the same way that say the e-commerce site or real estate site is struct...
business,SEO_in_B2B_w__Geoff_Atkinson,5,over_info,6,repair_event,Clarification Request (Specific),Substantive,0.45999999999997954,17.970000000000027,0.45999999999997954,"? - No, that makes a lot of sense. And for example, for an e-commerce website, sometimes, I mean, there are always these things that you wanna make sure that you have. For examp..."
business,SEO_in_B2B_w__Geoff_Atkinson,5,over_info,7,continuation_event,Assert / Elaborate,Substantive,17.970000000000027,46.829999999999984,0.0,"there? - Well, when it comes to structured data, there's actually software specific structured data markup. There's also product that can be relevant. There's lots of different..."
business,SEO_in_B2B_w__Geoff_Atkinson,5,over_info,8,repair_event,Clarification Request (Generic),Disrupted,47.39999999999992,58.72000000000003,0.5699999999999363,". - Okay, so did you all of that? What would come after that? Is there anything that they can do on their end to again, just put all their chances in their basket in ranking har..."
business,SEO_in_B2B_w__Geoff_Atkinson,5,over_info,9,continuation_event,Assert / Elaborate,Substantive,58.72000000000003,177.14,0.0,"'d say probably the biggest opportunity right now is something called dynamic rendering, which is a new concept. It came about basically because Google has a really hard time cr..."
business,SF_Career_Coach_Shares_how_to_Land_A_Career_in_Tech,25,over_info,26,repair_event,Clarification Request (Specific),Substantive,1.7126865671641553,24.184008528784716,1.7126865671641553,"is there anything that you think, you know, folks who are trying to get into the recruiting world in tech should know, and a lot of the folks who listen, they're recruiters, may..."
business,SPECIAL_SERIES_-_Pep_Talk_Episode_15,2,over_info,3,continuation_event,Answer,Substantive,0.001,21.359999999999957,0.0,"it? - Yeah, it's felt a little bit different. I think our team really strives with collaboration. And so learning how to collaborate and produce a publication where everybody's..."
business,SPECIAL_SERIES_-_Pep_Talk_Episode_15,2,over_info,5,continuation_event,Assert / Elaborate,Substantive,24.989999999999952,84.26999999999998,0.0,"laughs) It's definitely a different way of working. And communication is key in all parts. And we're lucky that we had set up systems early on, just because they were convenient..."
business,SPECIAL_SERIES_-_Pep_Talk_Episode_15,2,over_info,6,continuation_event,Assert / Elaborate,Backchannel,84.26999999999998,146.57,0.0,"- For listeners that might not realize, when you're talking about the May issue coming out of hardware retailing, that was being produced in the middle of March really, is kind..."
business,SPECIAL_SERIES_-_Pep_Talk_Episode_15,2,over_info,7,continuation_event,Assert / Elaborate,Substantive,146.57,198.90999999999997,0.0,", nothing upsets an editorial calendar quite like a pandemic. So even when it comes to the April issue and the May issue, which we were producing right around that middle of Mar..."
business,SPECIAL__Author_Interview_-_Melissa_Woods,15,over_info,16,continuation_event,Answer,Substantive,6.181794605809159,24.236822268326478,6.181794605809159,"Yes, definitely. And I know you just think, oh, I just have a headache. I'll, I'll relax. I'll lay down. But yeah, I don't, I don't think most people would really ever relate th..."
business,SR_-_Sunday_Roundup_with_Michael_Marra_and_Mat_Sherman,20,over_info,21,continuation_event,Assert / Elaborate,Substantive,1.9700000000000273,128.43000000000006,1.9700000000000273,", it's definitely interesting. I mean, the weird part about Twitter is... So I didn't really mess with Twitter at all up until like last year because I didn't really like it. An..."
business,SR_-_Sunday_Roundup_with_Michael_Marra_and_Mat_Sherman,20,over_info,22,repair_event,Clarification Request (Specific),Disrupted,129.22000000000025,129.93000000000006,0.790000000000191,? Entz.
business,SR_-_Sunday_Roundup_with_Michael_Marra_and_Mat_Sherman,20,over_info,23,continuation_event,Assert / Elaborate,Disrupted,129.93000000000006,135.5699999999997,0.0,"Entz, E-S-N or E-S-N-E-N. Okay . I'm"
business,SR_-_Sunday_Roundup_with_Michael_Marra_and_Mat_Sherman,20,over_info,24,repair_event,Clarification Request (Generic),Disrupted,136.04999999999995,137.26999999999998,0.48000000000024556,"going to look at that. Oh wait,"
business,SR_-_Sunday_Roundup_with_Michael_Marra_and_Mat_Sherman,20,over_info,25,continuation_event,Assert / Elaborate,Substantive,137.26999999999998,247.76,0.0,"am I not spawn? E-N-S-E, yeah. So, this was started by Venmo's founder, right? Ikram. And I knew about this two years ago. It's basically audio Twitter, right? It's the same thi..."
business,Sales_Confidence_with_Owen_Richards_-_Build_a_team_that_challenges_you,15,over_info,16,repair_event,Clarification Request (Specific),Substantive,10.732933150033773,19.12490242377669,10.732933150033773,"that's very true. So for those that don't have an understanding of air marketing , can you just give an explanation of the value, air marketing adds to fast-growing sales organi..."
business,Sales_Confidence_with_Owen_Richards_-_Build_a_team_that_challenges_you,15,over_info,17,continuation_event,Assert / Elaborate,Substantive,37.34794564684182,70.56549579481941,18.223043223065133,"? Sure. So I guess clients use this for a number of reasons. One would be that they haven't got an outbound operation set up at the moment. They're going into a new territory, m..."
business,Sales_Confidence_with_Owen_Richards_-_Build_a_team_that_challenges_you,15,over_info,18,continuation_event,Assert / Elaborate,Substantive,100.12892938346772,120.6722851871333,29.56343358864831,". I think what's been exciting, understanding more about the air marketing value proposition is how you can add value so early on in a technology startups growth because often,..."
business,Sales_Confidence_with_Owen_Richards_-_Build_a_team_that_challenges_you,15,over_info,19,continuation_event,Assert / Elaborate,Substantive,143.42616437771164,160.5401068582387,22.753879190578346,"It is and you think about the time it takes and the energy and the effort to set that up and you've you've you're a founder, you've come up with a new piece of technology, a new..."
business,Sales_Confidence_with_Owen_Richards_-_Build_a_team_that_challenges_you,15,over_info,20,repair_event,Clarification Request (Specific),Substantive,172.65256013176406,185.26865742906125,12.112453273525375,that. It was interesting I was just thinking about the question you asked last night about at one of our events we had Daniel Disney who I guess is world renowned for his advoca...
business,Sales_in_Post-Pandemic_times_with_Tom_Lawrence._Part_1,5,over_info,6,continuation_event,Answer,Substantive,6.440334877092994,22.442917705735624,6.440334877092994,"job. Yeah, definitely. Tom, you actually mentioned a thing that really, I think it's always actual and especially for salespeople, which is time management. And yeah, if you man..."
business,Sales_in_Post-Pandemic_times_with_Tom_Lawrence._Part_1,5,over_info,7,continuation_event,Assert / Elaborate,Substantive,55.80429597252572,131.8701514205431,33.3613782667901,"Yeah, and I think definitely the time management is something that needs to be navigated with some purpose and with some specific strategies. And so some of the things that I do..."
business,Sales_in_Post-Pandemic_times_with_Tom_Lawrence._Part_1,5,over_info,8,support_marker,Agree / Align,Backchannel,160.04365,161.12775000000005,28.17349857945692,", that makes sense. Yeah"
business,Sales_in_Post-Pandemic_times_with_Tom_Lawrence._Part_1,5,over_info,9,continuation_event,Assert / Elaborate,Substantive,161.82,179.33999999999997,0.6922499999999445,. And I think a lot of times people are focused on just doing the activities. And I think there's a place for that. But you have to make sure that you're concentrating on the ac...
business,Sammy_Kestenbaum__cofounder_That_s_How_We_Roll_food_company__CEO_ParmCrisps_and_Thinsters_cookies__Skinny_Pop_helped_raise_2,13,over_info,14,repair_event,Clarification Request (Specific),Substantive,0.001,12.219999999999914,0.0,", Sammy, what kind of secrets are you sharing with your children so that they can be successful like you've done and really make a difference in, you know, products that people..."
business,Sammy_Kestenbaum__cofounder_That_s_How_We_Roll_food_company__CEO_ParmCrisps_and_Thinsters_cookies__Skinny_Pop_helped_raise_2,13,over_info,15,continuation_event,Assert / Elaborate,Substantive,25.084239624118936,63.410086139389136,12.864239624119023,", I'll tell you, when I think about that, I think about my dad. My dad had a jewelry store in New York City, a small business owner, and my father works six to seven days a week..."
business,Sarah_Davasher-Wisdom__President_and_CEO_of_GLI,19,over_info,20,repair_event,Clarification Request (Specific),Substantive,0.4800000000000182,11.039999999999964,0.4800000000000182,. I know GLI has a legislative agenda. What do you think are some of the most critical parts of that agenda that's going to help our state moving forward after the coronavirus ?
business,Sarah_Davasher-Wisdom__President_and_CEO_of_GLI,19,over_info,21,continuation_event,Assert / Elaborate,Substantive,11.759999999999991,69.46999999999991,0.7200000000000273,"As a state, you know, we started our legislative agenda process in August, sometimes in July. And I think that this process will be very different than before, because right now..."
business,Sarah_Davasher-Wisdom__President_and_CEO_of_GLI,19,over_info,22,repair_event,Clarification Request (Specific),Substantive,70.13999999999999,79.76999999999998,0.6700000000000728,say. Did you ever see yourself going into the president and CEO role? Was that a goal you developed over time? Or how did this evolve to where you are today
